,node,embedding
3778,2429,"[ 0.89699792 -0.69130035 -0.18415825  1.46556489 -0.03773594  0.39680604
  0.04586536  0.20183517 -0.74272853  0.03986361 -0.64772912  0.14813338
 -0.35808747  0.09106107 -0.12033635  0.79986519  0.03243988 -0.29913904
  0.2951604  -0.37763919  0.19117016 -0.06484573 -0.10809388 -0.35508517
 -0.08259047  0.63638559  0.48087251  0.44889479 -0.04858617  0.23792472
  0.15632884  0.13688009]"
3779,6175,"[ 1.42634538 -1.22699146 -0.35164775  1.89075707 -0.04893799  0.68030904
  0.04552217 -0.13268118 -1.33334721 -0.19436791 -1.01779196 -0.11802658
 -0.08766511 -0.13415186  0.08066325  0.86908974 -0.1641702  -0.23759238
  0.67650301 -0.27722693 -0.132464   -0.03017383 -0.03522614 -0.42441586
 -0.22156553  0.2225037   0.22266787  0.19348585  0.0495358   0.17446531
  0.13523811 -0.00894576]"
3780,6016,"[ 3.16682614 -2.01262902 -0.40175161  1.61652787 -0.16581307 -0.18485021
  0.04527578  1.22645028 -0.86867845  0.48029224 -0.55109379  1.23881286
 -0.68450068 -0.09272359  0.44784147 -0.22184659  0.45739591 -0.6268016
 -0.01827913 -0.08219007  0.05664157 -0.42040223  0.39561019 -0.24453088
 -0.2816018   0.72536394  0.49209665  0.48827279  0.36010192  1.08286494
 -0.08815427  0.50097394]"
3781,4064,"[ 0.54415389 -0.57057635 -0.16666396  0.7833271   0.16159946  0.33779343
  0.09122072  0.00559064 -0.99721166 -0.12775851 -0.51015438  0.22981691
  0.09858274 -0.24683927  0.01239153  0.27233505 -0.13050113 -0.279918
  0.04092051 -0.32402176 -0.45171658 -0.03853602  0.17690832 -0.28382357
 -0.2540832  -0.03732117 -0.18379167  0.37548081  0.4280187  -0.01600428
 -0.25767469 -0.21180451]"
3782,5200,"[ 0.50511032 -0.40844374 -0.04730267  0.77357587  0.19462563  0.18306891
  0.11690954 -0.00682913 -0.5934014  -0.21973727 -0.63091935  0.21932208
  0.01153046 -0.11190787 -0.19718363  0.2710563  -0.05874248 -0.1510636
  0.0650451  -0.30830522  0.05095522  0.04761548  0.13613066  0.0300401
 -0.20532624  0.24352667  0.03496214  0.33235444  0.0266162   0.12794376
 -0.17148116 -0.12334061]"
3783,6171,"[ 0.63720617 -0.79557355 -0.20398739  0.34725461  0.10131335  0.45957237
  0.39593948 -0.1178787  -0.74736175  0.05770022 -0.27514798  0.26974955
  0.22788457 -0.07903635 -0.12112573  0.26193592 -0.21900026 -0.17445315
  0.00848438 -0.041602   -0.37317313  0.10700021  0.09292379 -0.50395389
 -0.2692037   0.09290591 -0.25942909  0.23053385 -0.11267287  0.03662357
 -0.26280095  0.06058113]"
3784,5719,"[ 3.29647246 -2.05726667 -1.23757359  1.17683615 -1.47767595 -0.21182662
  0.81189216  0.54572695 -1.24386702  1.15686913  0.20130385 -0.47225425
  0.20178689  1.00516274 -0.01447066  1.16219641  0.976022   -0.30461227
  0.23561326  0.53679329  0.03518045 -0.22756884 -0.62597277 -0.35078509
  0.32305795  0.49004323  1.10219518  0.5461368  -0.53849782 -0.10382137
  0.57289062  0.1086107 ]"
3785,247,"[ 0.96262491 -0.97729508 -0.22586941  0.16268714  0.36473501  0.39952238
  0.53797042 -0.04326632 -0.03034392 -0.16889066  0.18568319  0.32073555
 -0.13575138 -0.26361941 -0.54459902  0.08861226 -0.35940572  0.11286202
 -0.11146187 -0.09622677  0.20443118  0.09802856  0.0773346   0.27097456
  0.02814526 -0.03943005  0.34993644  0.07357814  0.20576165  0.4984506
  0.47446899  0.27817352]"
3786,4029,"[ 2.57263645 -0.74611461 -0.52193806  4.61994415  0.98948917  0.93637134
 -1.28104936  0.12019709 -1.07563087 -0.63669705 -1.13780053  0.80064137
 -0.34357728 -0.41637066 -0.07984049  0.6851202  -0.0821786   0.03109369
  0.18451159 -0.18435548  0.83662597 -0.00569039 -0.19841558  0.42270088
 -0.29869003  0.01070271 -0.55900789  0.48106845  0.54683576  0.45839937
 -0.21652123  0.16806007]"
3787,2051,"[ 0.97286553 -0.80972385 -0.27866627  1.86852409  0.36551465  0.78664412
 -0.09157533 -0.2073757  -0.96782188 -0.19198778 -0.91445179 -0.07141548
 -0.06344829 -0.06654301  0.16536167  0.92973385 -0.06743007  0.08841946
  0.41665593 -0.10091597 -0.17707462  0.07392709  0.04797839 -0.31774849
 -0.18136717  0.3185862  -0.11264653  0.25571382 -0.41435921  0.19586176
  0.01805582  0.04487569]"
3788,6228,"[ 0.87826859 -0.67474    -0.21754576  1.86238837  0.43647185  0.56385966
 -0.24507626 -0.13772348 -1.0616292  -0.11510845 -0.94811779 -0.06804827
 -0.08037828 -0.12256322  0.19233702  0.93891418 -0.08550646  0.02618887
  0.23232768 -0.19209964 -0.10788311  0.01459948  0.12088651 -0.18074317
 -0.13887145  0.45370032  0.05269543  0.44714374 -0.014095    0.1506619
  0.04855475 -0.10905669]"
3789,3606,"[ 1.9480635  -1.57908016  0.54968326  0.45751431 -0.12834824  0.54894831
  0.76972059 -0.1939806  -0.07401897  0.38251352 -0.60588388  0.44023463
 -0.25792137  0.30265762 -0.54414541 -0.05697454 -0.25685419 -0.08060193
 -0.27357524  0.08213634  0.23529688  0.34913975 -0.39014883 -0.03318451
 -0.19063891  0.79024918 -0.13531153  0.50883641  0.42689837  0.41365709
  0.14935681  0.23418704]"
3790,5011,"[ 1.00657247 -0.81752663 -0.12790595 -0.16057998  0.7628249   0.70367107
  0.13909239  0.32068385 -0.23240114  0.17363379  0.03190155 -0.20684993
 -0.12359362 -0.56254476 -0.21519842  0.45156152 -0.53482076 -0.16493637
  0.03762844 -0.77174776 -0.03739982  0.12137288 -0.38805716 -0.23690197
 -0.24686951 -0.06019083  0.2853837   0.29848305 -0.29138605 -0.10793566
  0.12857365 -0.22280912]"
3791,5404,"[ 1.92521535 -1.18303912 -0.57256077  3.5409288   0.80581886  0.83050685
 -0.66640865 -0.46528069 -1.72551291 -0.26528304 -1.41304393  0.40628369
  0.1634645  -0.41383124  0.16573266  0.73076991 -0.06789999  0.04287275
  0.19871432 -0.08614232  0.05315161  0.14436161 -0.15736829  0.01473678
 -0.19127366  0.14195099 -0.0903324   0.10331227 -0.55209197  0.59600639
  0.06987844  0.18227356]"
3792,1538,"[ 3.62337312 -2.20145841 -0.49775295  2.49295098  0.61511549  0.21086946
  0.63598712  0.08653582 -1.47803107  0.90731491 -0.94553767 -0.74545695
 -0.2066296  -0.31684594  0.03152934  0.2392641   0.40647082 -0.10367533
 -0.22563226  0.52819914 -0.61462161  0.0662078   0.53502833  0.10925456
 -0.18385825 -0.36056116  0.35015824  0.52393323 -0.41732015  0.10524766
 -0.2398973   0.33983389]"
3793,580,"[ 1.08609291 -1.28841748 -0.29912909  0.36674118  0.06982005  0.70027595
  1.11896189 -0.2884173  -0.47877353 -0.17312142 -0.07656616  0.11369866
 -0.11408591  0.12410948 -0.66522729  0.05986978 -0.30366422  0.12233639
 -0.08039729 -0.08030361 -0.13629659  0.06363761  0.10756094 -0.24364881
 -0.2425148  -0.14756124 -0.15761587  0.21904201 -0.10223963  0.06674712
  0.29986071 -0.01927584]"
3794,188,"[ 1.63687685 -1.06070175  1.32605104  0.2297712  -0.71841376  1.14120433
 -0.12359095 -0.36943329  0.32388008  0.06674557 -1.31110015  0.06558434
 -0.31098792  0.5049001   0.10881586  0.00936138 -0.49887397 -0.73029645
  0.44501707 -0.02103833  0.30142615  0.19500459  0.45939579 -0.02832241
 -0.27699472  0.166557    0.23970143 -0.13222501  0.41773355  0.44521241
  0.55788348  0.18547754]"
3795,5574,"[ 0.51049813 -0.3348413   0.25130881  0.1343179  -0.22224612  0.3557078
 -0.07403967  0.05281188 -0.19358168 -0.01596273 -0.30301296 -0.03570786
 -0.08949524  0.06032729 -0.03942539  0.00809055 -0.11302007 -0.2745255
  0.19888983 -0.2521258  -0.07147942 -0.14632617  0.27434046 -0.05381221
 -0.1733462  -0.08171622 -0.01470996  0.23393631  0.10084184  0.08582751
 -0.0034843   0.12069545]"
3796,3559,"[ 2.6890855  -1.64203464  1.52606197  0.61564442  0.87543901 -1.84964396
  2.00021089 -0.38381797  0.72561386 -0.49896089 -0.79464916  0.31993052
  0.02923286 -0.54492263 -1.38791947  0.81623675  1.29077907 -0.9281748
 -0.71272229  0.53299342  0.34717316  0.04863602 -0.0336275   0.68836401
  0.00982056  0.20130416 -0.09662701  0.23417517  0.11720344  0.19258146
  0.58777737  0.26495632]"
3797,5599,"[ 0.80058059 -0.48990535  0.48101853  0.13978933  0.41508581 -0.78774189
  0.66737948 -0.16036613  0.33420082 -0.32833559 -0.2007419  -0.11352301
 -0.02935057 -0.48391073 -0.80299346  0.20006633  0.70014669 -0.30143687
 -0.35147902  0.15867406  0.11736334 -0.013454   -0.32057693 -0.02583631
 -0.09748196 -0.11407467 -0.26080324  0.09967     0.21319146 -0.21399025
  0.22103096 -0.16734417]"
3798,3498,"[ 1.23448254 -1.1440007  -0.09552176  1.28491007  0.29074284  0.39788132
  0.4031679  -0.19942903 -1.1088574   0.02974989 -0.87151223  0.03324642
  0.05811517 -0.32128763 -0.17807506 -0.06877544  0.11160832  0.06881114
  0.02199682  0.02436699 -0.62952068  0.0693376   0.27033201 -0.26465903
 -0.41461681  0.2909881  -0.04522304  0.22474073  0.07792585 -0.25220339
 -0.4422993  -0.06299406]"
3799,6039,"[ 0.61077137 -0.61191186  0.17058932  0.20229194 -0.06938384  0.4282788
  0.3712392   0.14341892  0.05517315  0.03061253 -0.26257673  0.01378949
  0.0481065   0.2288898   0.08407617  0.13970493 -0.05729138  0.11045918
 -0.05876462 -0.33100212 -0.19093886 -0.16832475  0.203173   -0.08332057
 -0.11647644 -0.01436351  0.21648559 -0.04123892 -0.11585329 -0.3415125
 -0.31797573 -0.03046298]"
3800,6144,"[ 0.68386788 -0.76261208  0.04336037 -0.14363206  0.26647985  0.23352672
  0.61416052  0.19718332  0.0675075   0.11980359  0.28687849 -0.101311
 -0.13196833 -0.09508555 -0.4691079  -0.03407685  0.13753748  0.19120642
 -0.09539059 -0.38779532 -0.08639565 -0.19043398 -0.20931943 -0.03361697
  0.06238671 -0.16218359 -0.01191251  0.3514486  -0.10095292 -0.13773236
 -0.2705035  -0.0697331 ]"
3801,325,"[ 0.48996592 -0.43777746  0.4783255   0.10717849 -0.32836002  0.68521523
  0.44868071 -0.09374184  0.11852433  0.07976355 -0.29751914 -0.09518376
  0.06033275  0.30897363 -0.34285595 -0.02909608 -0.13149751 -0.49382492
  0.4597403  -0.11202975  0.48183648  0.219257    0.18196274  0.37386005
 -0.21987166 -0.17116812  0.0483249   0.21658091 -0.08001609  0.33726141
  0.05216735  0.12345249]"
3802,4087,"[ 0.36939605 -0.39573239  0.33929518  0.10569517 -0.22025281  0.54477922
  0.35249173 -0.07663997  0.09443181  0.04174625 -0.33258589 -0.02474031
  0.10012259  0.22944672 -0.32946764  0.03441367 -0.17930424 -0.35143979
  0.37411582 -0.23007023  0.43241106  0.1849799   0.14462979  0.20721478
 -0.14512997 -0.06140406  0.02951241  0.18047117  0.05983103  0.20515923
  0.06286834  0.07683474]"
3803,4258,"[ 0.57843054 -0.62610411  0.54110526  0.2167998  -0.24950886  0.64408047
  0.48045479 -0.19206329  0.25307578  0.01542682 -0.73927914 -0.13740696
  0.11629671  0.22854861 -0.41517109  0.07755426 -0.13633681 -0.55607683
  0.35201745 -0.13175238  0.67627311  0.15823517  0.25716046  0.30271213
 -0.26468069  0.15860343  0.05767223  0.23113705  0.20848169  0.16914029
  0.27955479  0.04547288]"
3804,2376,"[ 2.0240374  -1.39290478 -0.37872186  1.89853449  0.2952792   0.78890531
  0.6133768  -0.367769   -1.39823791 -0.37036362 -1.03510531 -0.93389184
  0.89695157 -0.45276517 -0.13930375  0.69571738 -0.32854658 -0.91926949
  0.15849206  0.11736293 -0.59481839 -0.1035718   0.68121029 -0.09983842
 -0.37932099 -0.03721977  0.34810694 -0.25597839  0.17322618 -0.69521323
  1.18401476 -0.16887891]"
3805,4171,"[ 0.89634862 -0.73497348 -0.03336912  0.54723764 -0.09145668  0.58079835
  0.30254106  0.08977545 -0.55519874 -0.16450178 -0.65344015 -0.27598451
  0.51737561 -0.01675524 -0.04464798  0.46191769 -0.17508968 -0.44057775
  0.24671443 -0.13908113 -0.02409886 -0.00823693  0.17554792 -0.12527267
 -0.4939602  -0.00661295  0.02533908  0.06912371 -0.04858288  0.14920306
 -0.12873606 -0.31051567]"
3806,6451,"[ 1.26555042 -1.0428568   0.76415254  0.1499037  -0.45674654  0.871592
  0.29693855 -0.07939562  0.35231145 -0.29063941 -0.9642626  -0.22007717
  0.2648131   0.59708843  0.03512074 -0.04409255 -0.40928541 -0.2572223
 -0.0264909  -0.24925413  0.44886074  0.14386449  0.17216359  0.43552217
 -0.82180404  0.2356526  -0.16743104  0.11950221 -0.01308795  0.18669055
  0.05679832 -0.1371703 ]"
3807,5183,"[ 1.06213785 -0.81664207 -0.3713342   1.07900474  0.07320498  0.25612885
 -0.01855116  0.23524329 -1.01096692 -0.15069545 -0.40019307  0.40585681
  0.0123264  -0.17865284 -0.00901188 -0.46399038  0.15870169 -0.03915929
 -0.18023462 -0.31571582 -0.38120044 -0.09351989  0.151771   -0.07852271
 -0.20603983 -0.12614492 -0.49316415  0.10146851  0.55597978 -0.09320491
 -0.40282494 -0.07029697]"
3808,4458,"[ 1.21590076 -0.86741828 -0.336281    1.9203573   0.53305116  0.4086586
 -0.1696032  -0.16810664 -1.32694905 -0.28467051 -0.88221784 -0.29121059
  0.3187088  -0.55014392  0.25829123  0.35644857  0.13892288 -0.04760033
  0.12929097 -0.2185099  -0.31870327 -0.08749661  0.29349509 -0.01649133
  0.20483957 -0.14745009  0.02620467  0.26452031 -0.00594479 -0.53366284
  0.21459065  0.07732371]"
3809,6337,"[ 1.21120088 -0.93465167 -0.39529993  1.58149588  0.23045053  0.31060846
  0.05777952 -0.04270564 -1.01908219 -0.1133619  -0.78191694 -0.53377
  0.25445826 -0.39977681  0.24610763  0.23139609  0.17519593  0.08190149
  0.14957249 -0.24377935 -0.23150947 -0.08315673  0.00270601 -0.26208516
 -0.05424004  0.29316766 -0.19298339  0.13357768 -0.18169901 -0.25036273
  0.07214703  0.25816082]"
3810,337,"[ 1.50146064 -1.38664252 -0.70640189  0.14748646 -0.36461237  0.75954688
  0.56276373  0.13104691 -0.39841949 -0.1801145   0.20909788  0.51820512
 -0.3287694   0.53952717  0.01943255 -0.1243884  -0.19776124 -0.49945995
 -0.00488892 -0.11912357 -0.42594631 -0.05535774 -0.11748166  0.21174197
  0.32987799 -0.16385214 -0.16238473  0.21150621  0.44718215 -0.04806117
 -0.68338168  0.0320915 ]"
3811,204,"[ 5.04851084 -2.20728461 -2.083028    1.30398688 -1.44744823  0.44792048
  0.023755    1.71309129 -0.95585351  0.04086931  0.09147271 -0.8497816
 -0.3867954   0.38826288  0.65161667  0.75069273  0.5422549  -1.23215669
 -0.06061498 -1.10503373 -1.20128544 -0.10338449  0.3637851  -0.34651849
  0.11412739 -0.38078462  0.95572953 -1.28915364 -0.03272627 -0.48957212
  0.58990775  0.07656725]"
3812,6390,"[ 2.13452467 -1.25787467 -0.3861457   0.09727836  1.2047643   0.40781106
 -0.01612156  1.09466697 -0.27460389  0.40840253  0.08824835 -0.14708758
 -1.01010863 -0.50142396  0.11535238 -0.08985216  0.25330781 -0.78013358
 -0.22516369 -0.57494585 -0.45250901  0.04057218  0.5626677  -0.51202481
 -0.00761178 -0.81988197  0.21315978  0.12320281  0.42422934 -0.20323234
 -0.08053119  0.45068295]"
3813,1552,"[ 0.45963843 -0.24229882  0.38463134  0.07311544 -0.25739156  0.07998122
  0.18408103 -0.29940593  0.03242357  0.12409415 -0.27720308 -0.11521505
 -0.16311336  0.15677907 -0.31005066  0.04182283  0.11083793 -0.22978303
  0.00764597 -0.03753505  0.1658228  -0.05637831 -0.19463153 -0.1498588
 -0.04706845 -0.08679884  0.00238863  0.04653892  0.06981061 -0.03830378
 -0.09343461  0.06115092]"
3814,1533,"[ 2.03852410e+00 -1.53611439e+00 -5.08606829e-01  1.75936590e+00
  3.60246683e-01  3.47341304e-01  1.85006568e-01  2.40217560e-01
 -1.21732174e+00  4.54085307e-01 -5.85322484e-01  6.39391976e-01
 -2.78661353e-01 -3.90763862e-01 -9.67213344e-02 -2.25306130e-01
  4.45098890e-01  1.55835187e-01  2.77974491e-01 -4.51457189e-01
 -9.42911000e-01 -1.63629304e-01 -1.25722040e-01 -3.14347567e-02
 -5.34034112e-01  9.70828882e-02  1.68769348e-01  4.90271901e-04
  2.91208148e-01  1.69792571e-01 -5.87513271e-01  4.81722166e-01]"
3815,5734,"[ 0.76222258 -0.79891989  0.03646941  0.03715769 -0.13043819  0.13589598
  0.53502822  0.23859463 -0.00408864  0.19878897  0.0583393   0.05112755
 -0.12201258  0.2000362  -0.17204255  0.41365451  0.22339804  0.12891552
  0.16715639 -0.19310488 -0.0645581  -0.21177477  0.2205328   0.04887036
  0.19241283  0.0878014   0.30130139  0.36076295  0.02976874 -0.10419779
 -0.0222579   0.16398603]"
3816,2392,"[ 0.32068178 -0.2762216   0.35701704  0.03860812 -0.21307009  0.40023947
  0.18681799 -0.09610664  0.18678316  0.04543661 -0.30340975 -0.16992354
  0.06603818  0.2395329  -0.18936681 -0.06541064 -0.16835248 -0.27013869
  0.29784783 -0.15693303  0.14941859  0.11347007  0.1031584   0.09208128
 -0.0265017   0.01355534 -0.03010456  0.11038163  0.03299501  0.02410672
 -0.16661975 -0.01159242]"
3817,543,"[ 0.68638988 -0.62562401 -0.11062642  0.88646184  0.16492259  0.44134972
  0.13861945 -0.10019314 -0.75791561 -0.13365552 -0.66447283 -0.03986645
  0.06930725 -0.03754083 -0.01158801  0.60335008 -0.10467412 -0.10070953
  0.20727621 -0.11709433 -0.11253776  0.06238795 -0.08022458 -0.36964058
 -0.40872861  0.39174379 -0.03114782  0.29529915 -0.16258224  0.08726603
 -0.04080852 -0.18853001]"
3818,4076,"[ 0.30794624 -0.46250431 -0.0387826   0.36788856  0.10154726  0.31426372
  0.38140112 -0.0829162  -0.40905065 -0.09010404 -0.35620833  0.00592611
  0.05742944 -0.0826488  -0.25835053  0.2653467  -0.14513421 -0.10235616
  0.04786142 -0.11525484 -0.00929483  0.08930754  0.08410948 -0.24040514
 -0.43149336  0.20979572 -0.18835932  0.23321172  0.07508439  0.0502291
  0.10393887 -0.12026179]"
3819,2447,"[ 0.59138416 -0.63826629 -0.19995617  0.40131468 -0.0846326   0.26452884
  0.40395595  0.26207881 -0.53376685  0.14616257 -0.05368961  0.14258384
 -0.02651376  0.2221179  -0.23405825  0.02642193  0.06873064  0.02973815
  0.03728763 -0.48990663 -0.15243616 -0.02351082  0.0297511  -0.40443251
  0.00193072 -0.13257132  0.00219589  0.37062505  0.09235385 -0.13349622
 -0.30817699 -0.02599394]"
3820,461,"[ 0.58492824 -0.70238526 -0.0859104   0.65282352  0.12385238  0.38341078
  0.32400472 -0.11512726 -0.70165345 -0.09090679 -0.59581788 -0.16246165
  0.2096299  -0.20889264 -0.18383787  0.23729955 -0.15160705 -0.08232602
 -0.01613531  0.00647694 -0.01505609  0.16521475  0.20115722 -0.32508
 -0.43034823  0.13804583 -0.46644826  0.40546771 -0.06262354 -0.01746669
  0.18212223 -0.38893612]"
3821,6073,"[ 1.21837438 -1.16032031 -0.44813547 -0.00411523 -0.61903939  0.14112615
  0.7514551   0.57448703 -0.16650007 -0.0077302   0.62017473 -0.16523447
  0.0411433   0.7372525   0.10308661  0.03110826  0.51618901  0.34209702
 -0.01061647 -0.49379331 -0.16646154 -0.24060425  0.12700464 -0.35809698
  0.68628158 -0.20983403 -0.14354987  0.07913074 -0.27060824 -0.51725546
 -0.05858382  0.24673421]"
3822,5649,"[ 0.46100375 -0.33691326  0.05469395  0.78816791  0.18474217  0.10041631
 -0.04571373  0.05469468 -0.33765543 -0.08352468 -0.52658606  0.1740247
  0.09634542 -0.11845225 -0.08831176 -0.28913732  0.13795457  0.15000431
  0.09669343 -0.11915317  0.0096982  -0.01762232 -0.06206825  0.01287761
 -0.14668747  0.02830985 -0.17291023 -0.07509352  0.27792134  0.25774077
 -0.32392159  0.09129652]"
3823,6594,"[ 0.46100375 -0.33691326  0.05469395  0.78816791  0.18474217  0.10041631
 -0.04571373  0.05469468 -0.33765543 -0.08352468 -0.52658606  0.1740247
  0.09634542 -0.11845225 -0.08831176 -0.28913732  0.13795457  0.15000431
  0.09669343 -0.11915317  0.0096982  -0.01762232 -0.06206825  0.01287761
 -0.14668747  0.02830985 -0.17291023 -0.07509352  0.27792134  0.25774077
 -0.32392159  0.09129652]"
3824,5712,"[ 0.84446698 -0.75228286 -0.15909898  0.03744623  0.13803741  0.16607475
  0.49219281  0.10404057 -0.16933421  0.14644241  0.05395405  0.44857998
  0.11123748 -0.05703455 -0.37929407  0.10420542 -0.12326126 -0.28928123
 -0.21183107 -0.37874157  0.18877769  0.03356824  0.05591646  0.05912138
 -0.30676471  0.30322163  0.27912877  0.42793436  0.37560613  0.29089621
  0.32721088  0.19399754]"
3825,3419,"[ 0.77608347 -0.74442615 -0.08326428  0.54789996  0.02944208  0.27484311
  0.36063788  0.08457561 -0.34095646 -0.11932738 -0.37575171 -0.03035568
  0.24906492  0.0186945  -0.27022735 -0.11514109  0.08403652 -0.18096858
 -0.11185452 -0.28876877 -0.1274822  -0.18862085  0.00113607  0.05685968
 -0.12764424  0.17127332 -0.03949504  0.12432584  0.55485536 -0.06043088
  0.11887412  0.04012711]"
3826,6334,"[ 1.56166266 -1.35245388  0.11033     0.65030036  0.43779883 -0.16935663
  0.90188478  0.04982451 -0.3731855  -0.40463106 -0.1900675   0.05899962
  0.35459635 -0.68846768 -0.60467304 -0.14761498  0.47948518 -0.29498288
  0.09588538 -0.16466204 -0.52510263  0.06976567 -0.24636825 -0.31187526
  0.21688965 -0.02662323 -0.1631174   0.24216252  0.25533146 -0.08132339
  0.17768456  0.19675564]"
3827,5811,"[ 0.2589351  -0.18430291  0.12207825  0.12395293  0.12530212 -0.07789127
  0.26921475  0.13675745 -0.03615519  0.01331164 -0.10568557  0.00166518
 -0.11057976 -0.01615158 -0.34841298  0.1778259   0.09669475 -0.07376566
 -0.1485928  -0.14957247 -0.03426544 -0.04146668  0.1007875   0.01505316
 -0.1426798  -0.05957784 -0.0601792   0.12330372  0.11944736 -0.01408004
 -0.02719767  0.07768015]"
3828,4223,"[ 0.900486   -0.6404322  -0.15282574  1.32511244  0.34018906  0.20391934
 -0.151667   -0.32478543 -1.0436282  -0.2272449  -0.68411772 -0.02187645
  0.00251581 -0.41596795 -0.06374409 -0.17961795  0.13659984  0.1231257
  0.15181214  0.01513175 -0.12808677  0.1564646  -0.11313672 -0.48605287
 -0.41708688 -0.41345535 -0.45943288 -0.21718371  0.00356109  0.08278594
 -0.28627703  0.04183388]"
